"Account.Name","AccountID","Amdocs.Fiscal.Month","Country.Name","CountryID","Org3","OrgID","Portfolio","PortfolioID","Release.Name","ReleaseID","ReleaseProbability","Release.Status","ReleaseStatusID","Actual","Demand","UnitDemand","DemandAVG","DeltaMonth","prediction"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/03","ISRAEL",21,"DCC Portfolio",17,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/03","CYPRUS",11,"DCC Portfolio",17,"Comcast",5,"Enterprise MVS",108,0,"Development",2,0,0.03,0,0.015,0,"0.0166522285596655"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/04","CYPRUS",11,"DCC Portfolio",17,"Comcast",5,"Enterprise MVS",108,0,"Development",2,0,0.01,0,0.005,0,"0.0318448384375043"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/03","INDIA",18,"DCC Portfolio",17,"Comcast",5,"Enterprise MVS",108,0,"Development",2,0,0.78,0,0.39,0,"0.206603815299322"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/04","INDIA",18,"DCC Portfolio",17,"Comcast",5,"Enterprise MVS",108,0,"Development",2,0,0.2,0,0.1,0,"0.0961658613684367"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/03","ISRAEL",21,"DCC Portfolio",17,"Comcast",5,"Enterprise MVS",108,0,"Development",2,0,1.17,0,0.585,0,"0.187140916815428"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/04","ISRAEL",21,"DCC Portfolio",17,"Comcast",5,"Enterprise MVS",108,0,"Development",2,0,0.29,0,0.145,0,"0.139775803157011"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/03","USA",43,"DCC Portfolio",17,"Comcast",5,"Enterprise MVS",108,0,"Development",2,0,0.02,0,0.01,0,"0.0242130033617237"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/04","USA",43,"DCC Portfolio",17,"Comcast",5,"Enterprise MVS",108,0,"Development",2,0,0.01,0,0.005,0,"0.0318448384375043"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/06","BRAZIL",5,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0.91,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/07","BRAZIL",5,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,4.75,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/08","BRAZIL",5,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,4,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/09","BRAZIL",5,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/06","CANADA",7,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0.48,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/07","CANADA",7,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,1,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/08","CANADA",7,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,1,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/09","CANADA",7,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,1.31,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/03","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,4.27,3.88,4.075,0,"2.41452269455329"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/03","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,2.69,0.57,0,0.285,0,"0.203131613482852"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/04","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,4.27,3.49,3.88,0,"1.77964663745615"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/04","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,6.5,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/05","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,4.36,4.46,4.41,0,"2.82139194940522"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/05","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,3,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/06","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0.11,4.27,5.49,4.88,0,"1.79083760372746"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/06","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,3.47,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/07","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,5.75,4.27,5.25,4.76,0,"1.96982047104072"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/07","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,2,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/08","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,1.5,3.88,3.88,3.88,0,"2.63545362126221"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/08","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,2.5,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/09","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,4.5,3.88,3.88,3.88,0,"2.63545362126221"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/09","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,1,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/10","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,2.62,2.62,2.62,0,"1.90662706400145"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/11","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,2.62,2.62,2.62,0,"1.90662706400145"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/12","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,3.78,2.62,3.2,0,"0.787753395491785"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/03","FRANCE",14,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,0.46,0.04,0,0.02,0,"0.00916749881987398"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/04","FRANCE",14,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,1,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/03","INDIA",18,"DCC RM-CC",18,"Comcast",5,"Mid Market",184,0,"Development",2,0,4.94,4.5,4.72,0,"2.67212542737102"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/03","INDIA",18,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,4.44,4.04,4.24,0,"2.49219216606754"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/03","INDIA",18,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,1.01,0.7,0,0.35,0,"0.207689875421161"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/04","INDIA",18,"DCC RM-CC",18,"Comcast",5,"Mid Market",184,0,"Development",2,0,5.28,5.28,5.28,0,"2.95209780816264"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/04","INDIA",18,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,4.44,3.63,4.035,0,"1.85522877680879"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/04","INDIA",18,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,1.64,0.68,0,0.34,0,"0.207583285139144"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/05","INDIA",18,"DCC RM-CC",18,"Comcast",5,"Mid Market",184,0,"Development",2,0,5.93,5.8,5.865,0,"3.00091100434343"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/05","INDIA",18,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,4.54,4.64,4.59,0,"2.85675170261575"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/05","INDIA",18,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,0.01,0.36,0,0.18,0,"0.165080798849296"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/06","INDIA",18,"DCC RM-CC",18,"Comcast",5,"Mid Market",184,0,"Development",2,0,10.07,8.55,9.31,0,"3.06111316935772"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/06","INDIA",18,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,2.79,4.44,5.71,5.075,0,"1.77390875135575"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/06","INDIA",18,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,0,0.36,0,0.18,0,"0.165080798849296"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/07","INDIA",18,"DCC RM-CC",18,"Comcast",5,"Mid Market",184,0,"Development",2,0,11.7,10.18,10.94,0,"3.08772602618097"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/07","INDIA",18,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,33.57,4.44,5.47,4.955,0,"1.92573973890766"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/07","INDIA",18,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,1,0.36,0,0.18,0,"0.165080798849296"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/08","INDIA",18,"DCC RM-CC",18,"Comcast",5,"Mid Market",184,0,"Development",2,0,13.6,11.51,12.555,0,"3.09021964428872"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/08","INDIA",18,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,27.77,4.04,4.04,4.04,0,"2.69345399891883"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/08","INDIA",18,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,1,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/09","INDIA",18,"DCC RM-CC",18,"Comcast",5,"Mid Market",184,0,"Development",2,0,13.79,11.51,12.65,0,"3.08914490313004"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/09","INDIA",18,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,17.28,4.04,4.04,4.04,0,"2.69345399891883"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/09","INDIA",18,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,0.5,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/10","INDIA",18,"DCC RM-CC",18,"Comcast",5,"Mid Market",184,0,"Development",2,0,6.76,6.45,6.605,0,"3.03725146445238"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/10","INDIA",18,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,2.72,2.72,2.72,0,"1.98072941251609"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/11","INDIA",18,"DCC RM-CC",18,"Comcast",5,"Mid Market",184,0,"Development",2,0,5.72,6.45,6.085,0,"2.40498807538946"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/11","INDIA",18,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,2.72,2.72,2.72,0,"1.98072941251609"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/12","INDIA",18,"DCC RM-CC",18,"Comcast",5,"Mid Market",184,0,"Development",2,0,4.42,6.45,5.435,0,"1.69958590340564"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/12","INDIA",18,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,3.94,2.72,3.33,0,"0.796323639614246"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/05","IRELAND",20,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,1,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/06","IRELAND",20,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,0.57,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/07","IRELAND",20,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,0.4,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/09","IRELAND",20,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,0,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/03","ISRAEL",21,"DCC RM-CC",18,"Comcast",5,"Mid Market",184,0,"Development",2,0,14.06,12.8,13.43,0,"3.09322753367255"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/03","ISRAEL",21,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,13.26,12.05,12.655,0,"3.09295934737901"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/03","ISRAEL",21,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,2.18,2.03,0,1.015,0,"0.155204375206909"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/04","ISRAEL",21,"DCC RM-CC",18,"Comcast",5,"Mid Market",184,0,"Development",2,0,15.02,15.02,15.02,0,"3.07762486332104"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/04","ISRAEL",21,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,13.26,10.85,12.055,0,"3.0828456172432"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/04","ISRAEL",21,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,3.55,7.82,0,3.91,0,"0.141449283542326"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/05","ISRAEL",21,"DCC RM-CC",18,"Comcast",5,"Mid Market",184,0,"Development",2,0,16.87,16.5,16.685,0,"3.09131682922826"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/05","ISRAEL",21,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,13.56,13.86,13.71,0,"3.01733053605841"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/05","ISRAEL",21,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,3.45,4.14,0,2.07,0,"0.142041250429227"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/06","ISRAEL",21,"DCC RM-CC",18,"Comcast",5,"Mid Market",184,0,"Development",2,0,15.93,13.45,14.69,0,"3.09275580044653"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/06","ISRAEL",21,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,2.69,13.26,17.06,15.16,0,"1.69941556728755"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/06","ISRAEL",21,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,1.5,4.14,0,2.07,0,"0.142041250429227"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/07","ISRAEL",21,"DCC RM-CC",18,"Comcast",5,"Mid Market",184,0,"Development",2,0,18.6,16.12,17.36,0,"3.09345828092933"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/07","ISRAEL",21,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,33.83,13.26,16.33,14.795,0,"1.69943982302247"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/07","ISRAEL",21,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,1,4.14,0,2.07,0,"0.142041250429227"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/08","ISRAEL",21,"DCC RM-CC",18,"Comcast",5,"Mid Market",184,0,"Development",2,0,21.7,18.29,19.995,0,"3.09348452470756"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/08","ISRAEL",21,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,20.5,12.05,12.05,12.05,0,"3.07310022471617"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/08","ISRAEL",21,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,2.42,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/09","ISRAEL",21,"DCC RM-CC",18,"Comcast",5,"Mid Market",184,0,"Development",2,0,22.01,18.29,20.15,0,"3.09347431849521"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/09","ISRAEL",21,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,18.79,12.05,12.05,12.05,0,"3.07310022471617"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/09","ISRAEL",21,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,1.42,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/10","ISRAEL",21,"DCC RM-CC",18,"Comcast",5,"Mid Market",184,0,"Development",2,0,19.24,18.35,18.795,0,"3.09336611278723"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/10","ISRAEL",21,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,8.14,8.14,8.14,0,"3.06019168611821"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/11","ISRAEL",21,"DCC RM-CC",18,"Comcast",5,"Mid Market",184,0,"Development",2,0,16.28,18.35,17.315,0,"1.70401414931097"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/11","ISRAEL",21,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,8.14,8.14,8.14,0,"3.06019168611821"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/12","ISRAEL",21,"DCC RM-CC",18,"Comcast",5,"Mid Market",184,0,"Development",2,0,12.58,18.35,15.465,0,"1.69941490451156"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/12","ISRAEL",21,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,11.75,8.14,9.945,0,"2.26683836629793"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/03","RUSSIA",32,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/04","RUSSIA",32,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/07","RUSSIA",32,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,1.83,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/08","RUSSIA",32,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0.22,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/09","RUSSIA",32,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,1.42,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/03","USA",43,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,0.04,0.03,0.035,0,"0.00925680860903658"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/03","USA",43,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,0,0.15,0,0.075,0,"0.066678983495587"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/04","USA",43,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,0.04,0.03,0.035,0,"0.00925680860903658"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/05","USA",43,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,0.04,0.04,0.04,0,"0.0092553178646065"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/05","USA",43,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,0.01,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/06","USA",43,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,0.04,0.05,0.045,0,"0.0092415441846361"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/06","USA",43,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,0,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/07","USA",43,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,6.22,0.04,0.05,0.045,0,"0.0092415441846361"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/07","USA",43,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,1.47,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/08","USA",43,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,3.52,0.03,0.03,0.03,0,"0.0168638006809682"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/08","USA",43,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,2,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/09","USA",43,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,5.69,0.03,0.03,0.03,0,"0.0168638006809682"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/09","USA",43,"DCC RM-CC",18,"Comcast",5,"Comcast Res - Upgrade 9.3 to 10",71,0,"Development",2,1,0,0,0,0,"0.0395429155005845"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/10","USA",43,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,0.02,0.02,0.02,0,"0.0244489575159453"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/11","USA",43,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,0.02,0.02,0.02,0,"0.0244489575159453"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/12","USA",43,"DCC RM-CC",18,"Comcast",5,"Modesto (Wireless)",197,0,"Development",2,0,0.03,0.02,0.025,0,"0.016808341531743"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/06","zzzz",44,"DCC RM-CC",18,"Comcast",5,"Enterprise MVS",108,0,"Development",2,0,0.25,0,0.125,0,"0.121942861188791"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/07","zzzz",44,"DCC RM-CC",18,"Comcast",5,"Enterprise MVS",108,0,"Development",2,0,0.25,0,0.125,0,"0.121942861188791"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/08","zzzz",44,"DCC RM-CC",18,"Comcast",5,"Enterprise MVS",108,0,"Development",2,0,0.25,0,0.125,0,"0.121942861188791"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/09","zzzz",44,"DCC RM-CC",18,"Comcast",5,"Enterprise MVS",108,0,"Development",2,0,0.25,0,0.125,0,"0.121942861188791"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/03","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Enterprise MVS",108,0,"Development",2,0.5,1.2,1.58,1.39,0,"1.22098165719881"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/03","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Comcast Residential",72,0,"Development",2,0,134.66,165.59,150.125,0,"1.69941490474932"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/03","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Residential Prepaid",300,0,"Development",2,0,0.49,0.49,0.49,0,"0.334872281231069"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/04","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Enterprise MVS",108,0,"Development",2,0.5,0.9,0.9,0.9,0,"0.621172849058279"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/04","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Comcast Residential",72,0,"Development",2,0,121.85,205.16,163.505,0,"1.69941490474932"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/04","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Residential Prepaid",300,0,"Development",2,0,0.42,0.84,0.63,0,"0.379352957788609"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/05","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Enterprise MVS",108,0,"Development",2,0.24,0.36,0.36,0.36,0,"0.237676261002828"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/05","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Comcast Residential",72,0,"Development",2,0,106.75,130.18,118.465,0,"1.69941490474932"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/05","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Residential Prepaid",300,0,"Development",2,0,1.05,1.16,1.105,0,"0.835381996982032"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/06","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Enterprise MVS",108,0,"Development",2,0,0.5,0.2,0.35,0,"0.238510541515923"
"COMCAST (CABLES&SAT.)(B31)",18,"2017/06","CYPRUS",11,"DCC RM-CC",18,"Comcast",5,"Comcast Residential",72,0,"Development",2,0,52.07,98.94,75.505,0,"1.69941490474932"
